name,kind,latitude,longitude,operator,beds,emergency,speciality
"Taragonj Upazilla Health Complex, Hospital",hospital,25.8108782880662,89.0314113889494,,,,
Shoha Pharmacy,pharmacy,23.1826782332782,89.1900632978465,,,,
Schuchi Pharma,pharmacy,23.8119090456184,90.3705882266199,,,,
Niramoy Hospital নিরাময় হাসপাতাল,hospital,23.1701963221674,90.2065302416331,,,yes,
"Disability Service and Assistance Center, Hospital",hospital,25.9284004495478,88.8452042248266,,,,
Akondo Medicine Corner(আকন্দ মেডিসিন কর্নার),pharmacy,23.8167399555125,90.374333847691,,,,
"Galaxy Hospital (pvt) Ltd. Monipur, Hospital",hospital,24.0096186954663,90.3857509218227,,,,
Sadesh Hospital,hospital,24.2623405360415,89.9246251287786,,,,
Ruma Dental Care (রুমা ডেন্টাল কেয়ার),clinic,24.919885836397,89.9449521659837,Dr. MD. Jaman (ডাঃ মোঃ জামান),,no,dentist
Blackstone Pharma,pharmacy,23.8102266300134,90.3674420792637,,,,
Community Clinic in front of Talukdar house,clinic,22.4467974260627,90.7010435857692,,,,
"New Rupali Pharmacy, Chittagong - Rangamati Hwy, Chattogram",pharmacy,22.5350962497679,91.9097503170307,,,,
Lalmonirhat General Hospital,hospital,25.9198853579329,89.4559008890506,,,,
Ranjon Medical Hall,pharmacy,24.4376209673683,90.7802084819483,,,,
Mir Medicine Centre,pharmacy,23.7863937779869,90.4107528817038,,,,
Community Oncology Center,clinic,23.7576045389759,90.3690387479992,,,,
Jeesan Medicine Corner,pharmacy,23.7971350192657,90.3651784624927,,,,
Oracle Dental Planet,dentist,23.8598072636654,90.4024540431907,,,,
ফয়সাল ড্রাগ সেন্টার,pharmacy,24.6618736738148,90.8446433567663,,,,
"Master medical hal, Pharmacy",pharmacy,24.4038712342402,89.9124578743128,,,,
Janata General Hospital,hospital,24.9135264864593,89.9526936917547,,,,
Shuveccha Pharmacy;City Medicine Corner,pharmacy,23.7797021694074,90.3548640277235,,,,
Begumganj Upazila Health Complex,hospital,22.9443847493687,91.11085494849,goverment,,,
"Medical Store, Pharmacy",pharmacy,24.7605216333684,90.2347616649879,,,,
"M/s Iskandar Medical Hall, Pharmacy, Chittagong - Rangamati Khagrachhari Rd, Chattogram",pharmacy,22.4023808829559,91.8192535906753,,,,
Nirupoma Medical Hall,pharmacy,24.6306655851859,90.6093442239465,,,,
"Irin Medico Pharmacy, Bakalia Access Rd, Chittagong - Coxs Bazar Hwy, Chattogram",pharmacy,22.3510292369824,91.8522637884865,,,,
Modern Harbal Group,doctor,23.7619549981801,90.3658155709529,,,,
Kamal Dental,dentist,23.8168995469489,90.3674694880871,,,,
takwa pharmacy,pharmacy,23.785392894929,90.3674416601685,,,,
Popular Pharmacy পপুলার ফার্মেসী,pharmacy,22.4781122163189,91.7209984909235,,,,
Tufan Dental Clinic,clinic,22.7112940803971,89.070737853716,,,,
Anamika Dental,clinic,23.7482480719204,90.4266780786384,,,,
Tetul Bariya Community Clinic,clinic,22.4423624772745,89.8023533618637,,,,
সামাদ সুপার মার্কেট,pharmacy,23.9446838401239,90.3830359395658,,,,
মানুরবাগ ফার্মেসি,pharmacy,23.6833239454142,90.4236804586064,,,,
"Pure Homeo Hall, Homeopathic pharmacy",pharmacy,24.760465139341,90.4466432690834,,,,
Aroggo Clinic,clinic,23.4860211531464,89.422926733423,,,,
Panchbibi Upazila Health Complex,hospital,25.1946878730452,89.0414076466742,,,,
"Shreshtha Chikitsha Niketan Homeopathy (শ্রেষ্ঠ চিকিৎসা নিকেতন, হোমিও বিভাগ)",doctor,23.7699637390243,90.3523902766399,,,,
Ovi Pharmacy,pharmacy,22.3054337791943,91.1691580420414,,,,
"Bismillah Pharmacy, Pharmacy",pharmacy,26.2775726823027,88.5594443585217,,,,
মেডিনোভা,hospital,22.7033783786781,90.3723579816559,,,,
Amana Hospital,hospital,24.3727349785215,88.5785241685346,,,,
"Mercas Bismillah Poultry Complex, Pharmacy, Chittagong - Khagrachhari Rd, Bibir Hat, Chattogram",pharmacy,22.6852249366039,91.790194119106,,,,
I Pharma,pharmacy,23.7483272809054,90.4311263546525,,,,
Anik Drug House,pharmacy,23.8191328212305,90.3799571827111,,,,
Sealena Pharmacy,pharmacy,23.7725770487957,90.3473013717662,,,,
Ujalpur Community Clinic,clinic,23.8176442790459,88.6257782373227,,,,
Chittagong Medical College Hospital,hospital,22.3593345295609,91.8306569184858,,,,
Tanjila Medicine Corner(তানজিলা মেডিসিন কর্নার),pharmacy,23.8143751691701,90.3748308945492,,,,
Uzzal Drug House,pharmacy,23.8152999445473,88.7436054162608,,,,
Takwa Pharma,pharmacy,23.8483965597801,90.3876102794037,,,,
"Deposit Pharmacy, Pharmacy, Chittagong - Rangamati Hwy, Raozan, Chattogram",pharmacy,22.535001282805,91.919771636646,,,,
"Atish diponkor sarak, Hospital",hospital,23.737425945276,90.4288234267556,,,,
Doctors' Clinic,hospital,23.0286329345463,89.3959634920183,Dr. Abdul Gaffar,,yes,general;surgery;gynaecology
"Palash Homeopathic Hall, Homeopathic pharmacy",pharmacy,24.9168972688205,89.9507916702866,,,,
Abid Hearing,doctor,23.7905463404572,90.38793608398,,,,
punam Pharmacy,pharmacy,23.7524552843993,90.4054121844588,,,,
"Green Health Hospital And Diagnostic Center, Hathazari, Rangamati-Khagrachhari Rd, Chattogram",hospital,22.473949847022,91.8147847789984,,,,
S Habibur Chamber,clinic,22.8140914172977,89.557150256073,,,,
Enatia Community Clinic,clinic,22.38273864724,89.7900610494026,,,,
Ad-din Hospital,hospital,23.7488456177977,90.4052351586637,,,,
Jalalabad Pharmacy,pharmacy,24.3098213353105,91.7319910216594,,,,
Aloja Drugs,pharmacy,23.6026561739961,89.8356421741363,,,,
Halima Pharmacy,pharmacy,23.7538563195148,90.4107350282501,,,,
Patowary Medicine Corner,pharmacy,23.7558512962891,90.4072645850601,,,,
Uttara Hospital,hospital,23.168629073912,89.2119375505583,,,,
Mallik Medical and Dental,pharmacy,23.8150126967255,90.3712851818688,,,,
আম্বিয়া হাসপাতাল,hospital,22.7071358182327,90.3607675697666,,,,
"KULSUM PHARMACY, Pharmacy",pharmacy,25.7788668778371,88.8968109321137,,,,
"M/S. Chowdhury Pharmacy, Jilana Market, Baluchura, Hathazare Road, Chattogram",pharmacy,22.4080709379252,91.8177962291705,,,,
"Karatoya Pharmacy, Pharmacy",pharmacy,24.9143099429489,89.3524502666166,,,,
Harun Hat North Batamara Model Clinicn,clinic,22.5454484869204,90.7340534483043,,,,
Rafia Medical Hall,pharmacy,23.8206851496982,90.3782975658827,,,,
"M/S. Muradnagar Pharmacy,1 No., Supariwala Goli, Dewanhat, Chattogram",pharmacy,22.3356823913668,91.8148647423546,,,,
"Nimrat Diagnostic and Pain Centre, Mirsharai, Chittagong",clinic,22.8394163319081,91.5501850272549,,,,
ASEAB Health Clinic,hospital,23.9676210857963,89.3210622185266,,,,
Aerina dental care,dentist,23.7656654990769,90.3588307634003,,,,
Sad Medical Hall,pharmacy,23.768372853802,90.3598770763735,,,,
Azad Pharmacy,pharmacy,21.7622368326838,92.0757157717227,,,,
Jaker Pharmacy,pharmacy,23.8647416900637,90.2597464419675,,,,
Medivision Pharma,pharmacy,23.8485694784426,90.3875996343867,,,,
Alam Pharmacy আলম ফার্মেসী,pharmacy,22.1622500858708,92.0655095473235,,,,
Takwa Dental care and Pharmacy,laboratory,23.7753825556069,90.3508339248586,,,,
Perfect Dental - Branch 2,dentist,23.7085223771057,90.414477464198,,,,
"CMH Bhatiari, Bhatiari, Bhatiari Union, Chattogram",hospital,22.4229133606078,91.7552281718274,,,,
S Ali Pharma,pharmacy,23.7680124319655,90.3619800958797,,,,
মেডিসিন্স সান্স ফ্রন্টিয়ার্স,hospital,23.7162140305528,90.3677163351355,Medicins Sans Frontier,,,
"Al-Baraka Model Hospital, Keraniganj",hospital,23.7023187629289,90.3971869390555,,,,
Sundarban Nursing Home,clinic,22.3445556417044,89.2899596580587,,,,
Hasnabad Specialized Hospital and Lab Limited,hospital,23.683595435258,90.4237308338444,,,,
Sultana Diagonestic Center,pharmacy,22.6857788965847,90.3623551860467,,,,
Nilu Pharmacy,pharmacy,23.7418112731974,90.3739907763941,,,,
Monoara Dental Care(মনোআরা ডেন্টাল কেয়ার),clinic,23.8285518172836,90.3679192610114,,,,
Pharmacy. Com.BD,pharmacy,23.7707932959814,90.3680016551195,,,,
Pabon Medical,pharmacy,24.8171860648494,88.9390045944988,,,,
"Satata Clinic and Diagnostic Centre, Dhaka - Natore Hwy, Natore",clinic,24.4124315881323,88.992993857763,,,,
"Islamia Medical Hall, Keraniganj",pharmacy,23.7010224177841,90.3980574835192,,,,
"M/S ABIR PHARMACY, Pharmacy",pharmacy,24.7013302257186,92.1890305530874,,,,
"Sorker Pharmacy, Pharmacy",pharmacy,23.7882433287412,90.3403194978797,,,,
Ma Medical Hall(মা মেডিক্যাল হল),pharmacy,23.8277066699866,90.3581552658236,,,,
"New Hathazari Medical Hall, Rangamati Road, Hathazari Pourshaba, Chattogram",pharmacy,22.499307953969,91.8076401285523,,,,
Polash Medical Hall,pharmacy,23.7567366767213,90.3615860626115,,,,
"Family Medical And Diagnostic Center, Medical Center",laboratory,23.9189998447816,90.3931116577326,,,,
Kaji Medicine Corner,pharmacy,23.7494359552382,90.432870963979,,,,
M/s Maliha Pharma,pharmacy,23.7598588518344,90.4115838635844,,,,
Lazz Pharma Ltd.,pharmacy,23.7802303969454,90.4132104557143,,,,
Ayurvedic Pharmacy আয়ুর্বেদীয় ফার্মেসি,pharmacy,23.8431109316389,90.2534540634362,,,,
"SM Homoeopathy Medical Center-2, Medical Center",pharmacy,24.3349704814113,89.9244315906343,,,,
"S Hoque Pharmacy, Agrabad Access Rd, Chattogram",pharmacy,22.3298186633638,91.7914890393272,,,,
Shukhi Pharmacy,pharmacy,23.6042901422008,89.8359817250338,,,,
City Dental,pharmacy,25.7425015718237,89.2336264793911,,,,
Ma Pharmacy,pharmacy,23.7837244771023,90.4060550764322,,,,
hadda chok clinic,clinic,22.460738626516,89.400193670912,,,,
Comilla Meghna General Hospital কুমিল্লা মেঘনা জেনারেল হাসপাতালে,hospital,23.46511509407,91.1751602390849,,,,
New Dental Hall,dentist,23.8465191811073,90.2471285763872,,,,
Metro diagnostic center,hospital,22.3583033878325,91.8254632398224,,,yes,
M/s Sawsti Niketon Pharmacy,pharmacy,21.7776844287754,92.1945304226738,,,,
Fare Hospital,hospital,24.3723633249348,88.5801142993856,,,,
Vision Eye Hospital,clinic,24.8173290601175,88.938825557047,,,,
Araz Pharma,pharmacy,23.747605179947,90.4287550304257,,,,
"Shadhona Ousudhloy, Pharmacy",pharmacy,23.7975254483156,90.3525229621671,,,,
Janakalyan Pharmacy,pharmacy,22.360005752367,91.832955236336,,,,
Popular Medicine Corner,pharmacy,23.7217430691622,90.4058629632114,,,,
"Genome Hospital, Jurain Railgate, Haji Khorshed Ali Sarkar Road., Dhaka",hospital,23.6936731650815,90.4353273645231,,,,
Bismillah Pharmacy(বিসমিল্লাহ ফার্মেসি),pharmacy,23.8243153519626,90.3668785639134,,,,
"Progoti Medical Hall, Pharmacy",pharmacy,23.945103941111,90.3833617441421,,,,
Eva Pharmacy,pharmacy,24.9118689651067,91.8513717863507,,,,
Ujjal Pharmacy,pharmacy,23.8547823965319,90.4143730256845,,,,
City General Hospital,hospital,26.3374409286337,88.5554523933162,,,,
Mohila Medical,clinic,23.8583465493994,90.4007199950622,,,,
Johara Pharmacy,pharmacy,22.3608236584787,91.8300892960029,,,,
"Potiya Homeo Hall, Homeopathic pharmacy, River City Market, Notun Bridge, Choktai, Chattogram",pharmacy,22.3310413315797,91.8498459446971,,,,
PQ Pharma,pharmacy,23.792334032766,90.3655448354804,,,,
M/S Gram Mongol Pharmacy,pharmacy,22.4712575797226,91.7942452605478,,,,
Cb Hospital,clinic,22.7224455320172,89.0726108737992,,,,
Babugonj Medical Hall,pharmacy,23.7727420884692,90.348576594515,,,,
Pharmacy,pharmacy,24.2762192913162,90.394103236878,,,,
"Taj Hospital and Diagnostic Center, Private hospital",hospital,24.1468953263472,90.0202399290308,,,,
UNDP Toilet,pharmacy,23.8154587816124,90.3584511470056,,,,
সততা ক্লিনিক,clinic,22.72210422092,89.0707547851604,,,,
Jahangir Dental Care,dentist,23.8121221974161,90.3652147561334,,,,
"Shathy Privete Hospital And Diagnostic Centre, Private hospital",hospital,24.7464530279868,90.4085138239091,,,,
Kushtia Homeo Hall,pharmacy,23.7510912972959,90.4093526847787,,,,
Modina Pharmacy,pharmacy,23.8446612484499,90.3878007162438,,,,
Chittagong Medical College,hospital,22.3601024795297,91.8315437238415,,,,
Joyrumkura Hospital,hospital,25.1451948302814,90.3244778685198,,,,general
Mollah pharmacy(মোল্লাহ ফার্মেসি),pharmacy,23.8254077654032,90.3570510338995,,,,
"Bishwas Homeo Clinic, Cornel Hat, Akbar Shah, D.T. Road, Chattogram",pharmacy,22.3693281888957,91.7776653531564,,,,
Srithi First Aid,pharmacy,24.3708168637993,91.4106151914847,,,,
Ramedy Pharma,pharmacy,23.7473110589646,90.3803248968034,,,,
Hasan Pharma,pharmacy,23.733823487111,90.3828870769654,,,,
Akib Pharmacy,pharmacy,23.3590241721364,88.9148410763922,,,,
B Alam Pharmacy,pharmacy,22.4994732450995,91.8075012404167,,,,
"Halim Medical Hall, Pharmacy",pharmacy,24.3993406479368,89.4883259462011,,,,
"Sajib Medical Store, Pharmacy",pharmacy,24.8662152530916,89.3719799333728,,,,
Dr. Syed Asif Iqbal,doctor,23.7915703575679,90.3880962621497,,,,
Ma Pharmacy,pharmacy,23.7846548683546,90.4113664370161,,,,
Progoti Mesical Hall,pharmacy,23.6029814756583,89.8361292465297,,,,
Sahadat Pharma,pharmacy,22.3607413481895,91.8304934713739,,,,
"Hazrabari, Sub-health center, Dhaka-Mawa Highway, Mawa",doctor,23.5007857917675,90.2698261834478,,,,
"MA Medical Holl, Pharmacy",pharmacy,24.3943626356421,90.3820172868731,,,,
shakti foundation(শক্তি ফাউন্ডেশন),clinic,23.8167587309756,90.3667309585985,,,,
Unesa Pharma,pharmacy,23.7347880765282,90.4169361278559,,,,
Shahina Pharmacy,pharmacy,23.9053174774982,90.3977974768827,,,,
"Germany Homio Center, Hospital",hospital,24.4292892717948,89.5490439498759,,,,
Hasan Dental Surgery,dentist,23.7732058591718,90.3588630337276,,,,
"M/S. Shahjalal Medical Hall Pharmacy, Sahid Jame Alam Sharak, Muradpur, Chattogram",pharmacy,22.3683377832167,91.8306194513786,,,,
Adittopur community clinic,clinic,24.631088452201,91.1978825727599,,,,
"Panna medical hallAndsergical, Pharmacy",pharmacy,24.4862411187356,89.9739131501908,,,,
কুমিল্লা ইসলামিয়া হসপিটাল Cumilla Islamia Hospital,clinic,23.4495480558581,91.1837531985803,24 hours,,,
Ayesha Sergical,pharmacy,23.6048896997348,89.8365607469051,,,,
Shapla Clinic and Diagnostic Centre,clinic,22.3123747493932,89.8482212315049,,,,
"M/S. Ma Medical Hall, angabondhu Avenue, Kuwaish Road, Oxygen, Bayejid, Chattogram",pharmacy,22.3961033403931,91.8248544621949,,,,
Shefa Pharmacy,pharmacy,23.8162299167043,90.3629627902078,,,,
Marzia Pharmacy মার্জিয়া ফার্মেসি,pharmacy,25.710438026157,89.2607591190589,,,,
Anko Pathology,clinic,25.7632131707464,89.2338961252162,,,,
"City health Centre, komolapur, comilla",hospital,23.387431866915,91.2285151599169,,,,
Gazi Medicine House,pharmacy,23.7744823392061,90.353415383398,,,,
Bablu Medicine Centre,pharmacy,25.9799825978586,88.2646759579619,,,,
Rainbow Community Hospital and Diagnostic   Centre,hospital,24.8284505883433,89.3778511212697,,,,
Appolo Clinic,clinic,24.8170129785488,88.9392354321122,,,,
Dove Pharmecy,pharmacy,23.7187562617854,90.3923102639702,,,,
Dental Citadel,dentist,23.7569456375674,90.3665687687721,,,,
Star Medical Hall,pharmacy,23.7577222208965,90.413677243902,,,,
Sharif Physiotherapy,pharmacy,24.4373657384167,90.7807131563383,,,,
Rayhan Hospital,hospital,25.3966504167443,88.989964554137,,,,
Jewel Pharmacy জুয়েল ফার্মেসী,pharmacy,25.2986286691768,89.2200876941091,,,,
Chenoara Pharmacy,pharmacy,22.3235616564638,91.7782138649001,,,,
Adorsha Homio Reacher Complex,doctor,23.7600678964996,90.3653803825401,,,,
Ms. Muntaha Pharmacy,pharmacy,26.0624320266152,88.8308712542189,,,,
Jibon Dru House,pharmacy,23.6026095706145,89.8355471233543,,,,
Naoshad Pharmacy,pharmacy,23.756833571522,90.3662904895867,,,,
Molla Medical Hall,pharmacy,23.8440590925259,90.387362761803,,,,
"Manikganj Apollo Hospital, Hospital",hospital,23.8591418243724,90.0015068783521,,,,
DOYAMOY PHARMACY,hospital,23.7441572840766,91.0027707261627,,,,
Fakirhat Upazila Health Complex,hospital,22.7775290527406,89.7005197761899,,,,
"MJ PHARMACY, Pharmacy",pharmacy,24.7111560793518,92.1951286391032,,,,
"Sunflower Medical Center, Hospital",hospital,24.1672886644065,90.4288071658634,,,,
Ma Pharmacy,pharmacy,25.7424925193683,89.2335270700195,,,,
"Baraiyarhat General Hospital,Dhaka-Chittagong Hwy, Baraiyarhat, Chittagong",hospital,22.8926763695961,91.5332518226448,,,,
"Babar Doya Pharmacy, Shahid Nurjaman Rd, Chattogram",pharmacy,22.2864518698104,91.7820712167405,,,,
Naz Pharma & Surgical,pharmacy,23.7708359598685,90.3679083645372,,,,
"S.R Pharmacy, Momota Goli, Chattogram",pharmacy,22.2834234881938,91.7838984716324,,,,
Belvue Hospital,hospital,23.7449848293769,90.4266177289355,,,,
Fahim Pharmacy,pharmacy,23.7835945576031,90.4115260284526,,,,
Dupchachia Upazila Health Complex,hospital,24.8758067487121,89.1717126295906,,,,
"Moon Nursing Home, Hospital",hospital,24.4784130917238,89.9740906789,,,,
Padma Digital Clinic,hospital,24.2625359182045,89.9247264659879,,,,
KR Dental Care,hospital,22.329010983174,91.7919410753654,,,,
Al Mokka Pharmacy(আল মক্কা ফার্মেসী),pharmacy,23.8280065744822,90.3679824605613,,,,
Arafat Pharmacy and Medicine,pharmacy,23.8201384819732,90.3780184485071,,,,
"Zakir Medicine Corner, Pharmacy",pharmacy,23.9295939836597,90.3085929885395,,,,
Labaid Pharmacy,pharmacy,25.7620666940304,89.2353578453106,,,,
"Mouno general hospital, Hospital",hospital,25.9300164804797,88.8468938488683,,,,
Dr. Shamima Sharmin,doctor,23.7920375648508,90.3881011236535,,,,
Ishwardi Upazila Health Complex,hospital,24.12738133375,89.0715237409576,,,,
Sadia Pharmacy,pharmacy,23.8447904973968,90.3894379533907,,,,
Ramedy Centre,pharmacy,24.9050175974527,91.8695628631702,,,,
Beanibazar Cancer Hospital,hospital,24.8221818467788,92.1502706211563,,,yes,
"Grameen Pharmacy, Rajshahi - Pabna Hwy, Natore",pharmacy,24.2452857938353,89.0962730702771,,,,
Rafi Pharmacy,pharmacy,23.7326694666821,90.3668784800943,,,,
Satkhira General Hospital,hospital,22.7225444384746,89.068619662965,,,,
রায়হান ড্রাগ হাউজ,pharmacy,22.995617037041,91.2332128813695,,,,
"SAAD medical hall, Medical Center",pharmacy,24.257975743783,90.3995053734733,,,,
Damurhuda Upazila Health Complex,hospital,23.6142024970748,88.7627065163077,,,,
Life Pharma,pharmacy,23.7833941462982,90.3748209200845,,,,
Bashir Medical Hall বশির মেডিকেল হল,pharmacy,23.322407995761,91.2811729578619,,,,
CWW OTP Center,hospital,21.1820037764488,92.1535748512064,Concern Worldwide,,yes,SAM_Management
Aitam Metarnity and General Hospital,hospital,23.7695238567457,90.3580594606703,,,,
National Heart Foundation Research ন্যাশনাল হার্ট ফাউন্ডেশন হসপিটাল,hospital,23.788794690332,90.3534826900805,,,,
Shapla Diagonestic Center,clinic,24.3722338245308,88.5826074964846,,,,
Bismillah Pharmacy,pharmacy,23.8175123478899,90.3724284734616,,,,
Insaf Medical Hall,pharmacy,23.7551542572212,90.4093468174465,,,,
"Central Homeopathic Pharmacy, Homeopathic pharmacy, Joykali Mandir Ward, Dhaka",pharmacy,23.7215935360096,90.4167480379487,,,,
"Nazirhat Pharmacy, Nanupur Road, Chittagong - Khagrachhari Rd, Chattogram",pharmacy,22.6313727174567,91.8005989946104,,,,
Fardam Dental Care,dentist,23.773607939067,90.3626920547352,,,,
"Taj Poultry Feed And Medicine, Pharmacy",pharmacy,24.2755863738076,90.3943588849248,,,,
"VENUS HOSPITAL, Hospital",hospital,24.744617977925,90.4139131944764,,,,
Khan Pharmacy,pharmacy,23.8063042346043,90.3733509857249,,,,
ইসলামী ব্যাংক কেন্দ্রীয় হাসপাতাল,hospital,23.7375743887812,90.409823580099,,,,
Mozzammels Pharmacy,pharmacy,24.8753903357624,88.451602289377,,,,
Beauty Medical Hall,pharmacy,23.8196825902596,90.3806811276882,মমতাজ উদ্দিন,,,
"Janata Clinic and Diagnostic Centre, Horishpur, Natore",clinic,24.4102132336384,89.0077686384869,,,,
Medical Hall,pharmacy,23.6028068806152,89.8359593453524,,,,
St Marry's Pharmacy,pharmacy,23.7104503824737,90.4119069859518,,,,
"Rasel Medicine Shop, Pharmacy",pharmacy,25.2133532817652,89.3761485890971,,,,
"M/s Islamia Pharmacy, Baghdad Hotel Er Ultodike, Oxygen Square, Chattogram",pharmacy,22.3890713427257,91.8245820503417,,,,
"Maa Raziya Medical Store, Pharmacy",pharmacy,25.2759185730804,89.3548317329463,,,,
South Tapurre Community Clinic,clinic,25.604737030359,89.8339551484846,,,,
Lab Aid Hospital,hospital,23.554258226882,90.533468973306,,,,
Adorsho Dental Care(আদর্শ ডেন্টাল কেয়ার),clinic,23.8171763173917,90.3682996317774,,,,
noakhali drug house,pharmacy,23.7821597434179,90.3686083372713,,,,
Khan Dental Care,dentist,23.8191015567316,90.3782319355809,,,,
Police Lines Hospital,hospital,24.8995779937502,91.8592554691996,,,yes,
Abir Pharmacy,pharmacy,23.249032647742,89.0583813358767,,,,
Islamia Pharmacy ইসলামিয়া ফার্মেসি,pharmacy,24.7824458422232,88.2824812995973,,,,
Poli Dental Care,dentist,23.7142401761745,90.409752250103,,,,
pharmacy,hospital,23.7425941429537,90.992737755702,,,,
"Rezia Pharmacy, Haji Manson, Chattogram",pharmacy,22.2956123679697,91.7891590378831,,,,
M/S Mime Medical Hall,pharmacy,23.7704893681723,90.3506363634008,,,,
"Saha Pharmacy, Noya Bazar, Chattogram",pharmacy,22.3444496944483,91.7898909456682,,,,
Famous Health Care,pharmacy,23.7728268295103,90.359841453285,,,,
Usha Pharmacy,pharmacy,23.7923942986498,90.4248273544176,,,,
Leager Dental,pharmacy,23.6048546633795,89.8365261296449,,,,
Anita Pharmacy,pharmacy,23.7742943331179,90.3500300165252,,,,
Master Pharmacy,pharmacy,23.8175123478899,90.3539555970575,,,,
Christian Mission Hospital,hospital,25.2008995338491,90.1850063524738,,,,
Shanti Sheba Sadan,clinic,22.7955547546104,89.8755296396823,,,,
Al Amin Medical Shop,pharmacy,23.7597568440728,90.3658048421168,,,,
Nagorik Hospital,hospital,25.9360084516013,88.8511915859015,,,,
Muksudpur Upazila Health Complex,hospital,23.3192130657283,89.8721498886846,,,,
"National Homeo Pharmacy, Eidgah Mor Kacharasta, Chattogram",pharmacy,22.3445084515895,91.8012084427901,,,,
Zia Heart Foundation Hospital & Recharch Institute,hospital,25.6197521202469,88.6462515387382,Zia Heart Foundation,,yes,
Hospital and Diagnostics মিঠাছড়া জেনারেল হাসপাতাল,hospital,22.8038052295422,91.5555515407618,,,,
Holy Health Hospital,hospital,22.3618529561884,91.8304007675248,,,yes,
Banggobondu Community Clinic/Autisom Centre,clinic,23.7864508587476,90.4121590297802,,,,
Arifa Sergical,pharmacy,23.60493253126,89.8366176600276,,,,
Meherpur General Hospital,hospital,23.7779627568608,88.642099227725,,,,
Ma Homio Medical,pharmacy,23.8131920635372,90.3685026414723,,,,
Homeopathy Pharmacy,doctor,23.8093599412253,90.3704858835821,,,,
Raju medical,pharmacy,24.7167280333055,90.9473930844568,,,,
"Kharna Union Parishad Hospital, Hospital",hospital,24.7347553277368,89.331406325233,,,,
Dr. Sadia Afrin Mahbuba,doctor,23.7918728604534,90.3880990281777,,,,
Manpura Upazila Health Complex,hospital,22.2580013435066,90.9666386885145,,,,
Dr. Umme Salma,doctor,23.7920905384788,90.3880963459687,,,,
"Rokeya Hospital & Moli Digonist, Hospital, Dhaka - Barisal Hwy, Tekerhat",hospital,23.229263258555,90.0203491452291,,,,
Spondon Dayaganistic Centre,clinic,22.7198445436434,89.0686359238572,Clinica Sante,,,
Hayat Pharmacy,pharmacy,26.3380840720642,88.5555737632742,,,,
"Bhuapur Hospital Staff Quarter, Doctor",doctor,24.4635781289351,89.8743464502303,,,,
Prand Medicade,pharmacy,23.7645873348717,90.3609204556805,,,,
Babul Pharmacy,pharmacy,23.6426148857191,89.4735912309744,,,,
Sibnath Medical,pharmacy,24.2625518438205,89.9231715391302,,,,
Arafat Pharmacy,pharmacy,23.8543168656296,90.385704234622,,,,
"S. B. Madina Pharmacy, Hathazari Rd, Chattogram",pharmacy,22.3819037258649,91.8294510978952,,,,
Ma Bhuban pharmacy,pharmacy,23.8652176983449,90.2594645585638,,,,
M/S Habib Medico,pharmacy,21.4271426768611,92.1805863723733,,,,
Anto Medical,pharmacy,23.7119783196031,90.4034018688016,,,,
"Saki Daigonostic Center, Hospital",hospital,23.9461058299973,90.3825216259871,,,,
Zakiganj Upazila Health Complex,hospital,24.8842776676973,92.3642291770392,,,yes,
"Hridoy Medical Hall, Pharmacy",pharmacy,23.9149063747288,90.3949368171486,,,,
Naria Upazila Health Complex,hospital,23.3085293243053,90.4285327423535,Bangladesh Government,,yes,emergency
Lazz Pharma (Dhanmondi Branch),pharmacy,23.7458523563554,90.3713837530501,,,,
"Aveda Pharmacy, Nilambar Talukdar Road, Salimpur, Chattogram",pharmacy,22.3758674982945,91.7704645439591,,,,
উত্তরা আধুনিক মেডিকেল কলেজ ও হাসপাতাল,hospital,23.8747992195006,90.3967329751797,,,yes,
"Dhaka Imperial Hospital, Hospital",hospital,23.9137235205529,90.3954194471333,,,,
Sardar Pharmacy,pharmacy,25.0974111928508,89.0404767525077,,,,
Rupsha Upazila Health Complex,hospital,22.7978476242236,89.6411665978089,,,,general
"Insaf General Hospital Bogura, Hospital",hospital,24.8888606408954,89.3598089908697,,,,
Clinic,clinic,22.0355775683327,90.0236516988985,,,,
Sinclair Pharmaceuticals Ltd.,pharmacy,23.9023265629888,90.3955443374907,,,,
Bhuiyan Medicine Corner,pharmacy,24.9098796880266,91.8435286719132,,,,
Salua West Pharmacy,pharmacy,23.2395594207753,89.0964333322657,,,,
Sardar pharmacy,pharmacy,23.7669080324034,90.3602547649305,,,,
Islam Pharmacy,pharmacy,23.8516031406582,90.414966129153,,,,
Payra e-Pharma,pharmacy,25.6348849758745,88.6374766919438,,,,
Sardar Medicals,pharmacy,25.538725435735,89.2830373795038,,,,
Milon Pharmacy(মিলন ফার্মেসী),pharmacy,23.8279634914999,90.3628149334358,,,,
Swastha Kendral,clinic,22.6466938306295,89.7802013328806,,,,
Shaheen Pharmacies শাহীন ফার্মেসী,pharmacy,25.74248371837,89.2333074641563,,,,
PDAP Clinic(পি ডি এ পি ক্লিনিক),clinic,23.8172100964615,90.3663514260228,,,,
Lazz Pharma Ltd,pharmacy,23.7987831528868,90.3639471609165,,,,
"S. D. Pharmacy, Majhirghat Road, Chattogram",pharmacy,22.3298412945023,91.8237795669319,,,,
Tooth Fairy,hospital,23.8128941706984,90.4302237913188,Dr. Alvee Rahman,,yes,dentist;dental_oral_maxillo_facial_surgery;dentistry;paediatric_dentistry
